Timestamp,AT,V,AP,RH,PE,CO2,Predicted_PE,Predicted_CO2,Residual,Anomaly
2020-01-05 04:00:00,14.97,58.2,1019.52,81.13,458.68,376.1176,458.0486485195694,375.5998917860469,0.5177082139530853,1
2020-01-05 05:00:00,28.92,61.02,1011.19,56.13,436.76,358.1432,440.5585394161649,361.25800232125516,-3.1148023212551834,1
2020-01-05 06:00:00,22.92,61.9,1013.27,78.32,446.08,365.7856,445.1467034779363,365.02029685190774,0.7653031480922436,1
2020-01-05 07:00:00,12.55,38.91,1012.58,75.44,474.35,388.967,471.9667793735332,387.0127590862972,1.9542409137027903,1
2020-01-05 08:00:00,9.38,41.44,1015.09,86.8,481.96,395.2072,479.2205491247216,392.9608502822717,2.2463497177283216,1
2020-01-05 09:00:00,10.28,41.46,1018.44,85.23,479.66,393.3212,476.78439959157816,390.96320766509405,2.35799233490593,1
2020-01-05 10:00:00,30.31,77.24,1008.02,67.84,435.28,356.92959999999994,432.6260048286341,354.7533239594799,2.1762760405200083,1
2020-01-05 11:00:00,25.34,71.06,1007.74,92.52,434.86,356.5852,434.8923632991965,356.6117379053411,-0.02653790534111522,1
2020-01-05 12:00:00,30.47,70.02,1009.65,62.03,435.72,357.2904,433.87453567535846,355.7771192537939,1.5132807462060782,1
2020-01-05 13:00:00,20.18,56.53,1020.3,77.1,454.14,372.3948,454.604532874428,372.77571695703097,-0.3809169570309905,1
2020-01-05 14:00:00,21.31,46.97,1014.08,62.57,455.76,373.7232,455.0645876219522,373.1529618500008,0.5702381499992271,1
2020-01-05 15:00:00,22.1,74.87,1009.4,85.78,442.83,363.1206,442.4796027273811,362.8332742364525,0.28732576354752837,1
2020-01-05 16:00:00,20.09,63.94,1020.82,74.16,449.47,368.5654,451.62549815295677,370.3329084854245,-1.7675084854245142,1
2020-01-05 17:00:00,22.36,58.79,1016.69,73.6,445.76,365.5232,446.9938507153346,366.53495758657436,-1.0117575865743902,1
2020-01-05 18:00:00,9.43,37.14,1013.03,74.99,473.57,388.3274,478.375536096982,392.2679395995252,-3.9405395995252093,1
2020-01-05 19:00:00,28.86,49.3,1003.93,52.85,435.75,357.315,438.1666914320122,359.29668697425,-1.9816869742500103,1
2020-01-05 20:00:00,23.25,70.32,1009.28,86.52,437.96,359.1272,438.1856306898128,359.3122171656465,-0.18501716564645676,1
2020-01-05 21:00:00,22.7,60.84,1019.15,71.48,438.59,359.64379999999994,446.4272958550592,366.07038260114854,-6.426582601148596,1
2020-01-05 22:00:00,21.3,59.39,1013.83,84.53,444.21,364.2522,447.247597647405,366.74303007087207,-2.4908300708720503,1
2020-01-05 23:00:00,19.94,44.9,1008.52,74.69,459.47,376.7654,453.6875780948195,372.023814037752,4.741585962247996,1
2020-01-06 00:00:00,14.97,43.67,1011.13,87.33,465.54,381.7428,463.238461040849,379.85553805349616,1.887261946503827,1
2020-01-06 01:00:00,13.83,40.78,1024.85,73.08,458.85,376.257,467.88190218930896,383.6631597952333,-7.406159795233293,-1
2020-01-06 02:00:00,23.39,71.25,1005.22,93.7,435.68,357.2576,437.0913479249745,358.4149052984791,-1.1573052984790593,1
2020-01-06 03:00:00,21.48,47.43,1006.88,63.54,449.2,368.344,448.6581595430041,367.89969082526335,0.4443091747366452,1
2020-01-06 04:00:00,22.63,58.41,1013.69,90.32,445.43,365.2526,445.1136048329474,364.9931559630168,0.25944403698315455,1
2020-01-06 05:00:00,20.01,45.09,1014.21,38.19,453.96,372.2472,460.7372636374247,377.8045561826882,-5.557356182688181,1
2020-01-06 06:00:00,20.52,43.79,1015.9,68.1,463.93,380.4226,458.48565912794083,375.95824048491147,4.464359515088518,1
2020-01-06 07:00:00,13.58,49.83,1008.9,86.8,465.82,381.9724,463.46900732802834,380.04458600898323,1.9278139910167624,1
2020-01-06 08:00:00,14.38,44.84,1024.59,81.68,471.6,386.712,466.04988865348423,382.1609086958571,4.551091304142915,1
2020-01-06 09:00:00,28.53,69.84,1004.46,68.03,427.72,350.7304,431.2970702690761,353.66359762064235,-2.9331976206423747,1
2020-01-06 10:00:00,13.89,35.71,1016.4,65.49,468.54,384.2028,468.38947953902374,384.07937322199945,0.123426778000578,1
2020-01-06 11:00:00,25.93,69.34,1008.91,79.43,434.08,355.9456,435.4583432627288,357.0758414754376,-1.1302414754375718,1
2020-01-06 12:00:00,17.84,61.27,1020.1,70.68,454.57,372.7474,453.19653592288444,371.6211594567652,1.1262405432348146,1
2020-01-06 13:00:00,6.28,41.06,1020.96,90.91,489.79,401.6278,483.6764056031099,396.6146525945501,5.0131474054498995,1
2020-01-06 14:00:00,8.16,39.64,1011.21,85.56,481.78,395.05959999999993,482.4317926957353,395.5940700105029,-0.5344700105029574,1
2020-01-06 15:00:00,18.61,67.71,1004.07,84.49,443.57,363.7274,444.9851665782826,364.8878365941917,-1.160436594191708,1
2020-01-06 16:00:00,16.23,43.72,1009.96,83.01,457.9,375.478,460.1478902118149,377.32126997368823,-1.8432699736882228,1
2020-01-06 17:00:00,8.66,41.01,1022.51,98.55,472.16,387.1712,474.53117099735437,389.11556021783053,-1.9443602178305355,1
2020-01-06 18:00:00,19.53,66.54,1013.72,81.46,451.19,369.9758,449.0385742303186,368.2116308688612,1.7641691311387717,1
2020-01-06 19:00:00,10.17,40.46,1018.54,68.21,470.33,385.6706,477.2365572587394,391.3339769521663,-5.663376952166345,1
2020-01-06 20:00:00,6.48,40.27,1010.55,82.12,486.68,399.0776,486.5398675972597,398.9626914297529,0.11490857024710976,1
2020-01-06 21:00:00,12.69,40.75,1016.05,82.92,472.68,387.5976,470.8395782613429,386.08845417430115,1.5091458256988517,1
2020-01-06 22:00:00,23.77,61.87,1009.8,54.83,445.72,365.4904,444.59998265400253,364.5719857762821,0.9184142237179458,1
2020-01-06 23:00:00,14.43,43.5,1021.86,83.14,466.58,382.5956,465.66178615195844,381.8426646446059,0.7529353553940723,1
2020-01-07 00:00:00,28.25,57.19,1007.99,67.9,436.99,358.3318,438.3207097482313,359.4229819935496,-1.0911819935496396,1
2020-01-07 01:00:00,12.26,39.96,1011.79,79.06,470.87,386.1134,473.0867889529144,387.9311669413898,-1.8177669413897775,1
2020-01-07 02:00:00,14.55,42.74,1027.29,66.64,457.77,375.3714,464.1898574674762,380.63568312333047,-5.264283123330472,1
2020-01-07 03:00:00,24.57,51.95,1005.8,70.07,448.15,367.483,443.5765260001335,363.73275132010946,3.7502486798905466,1
2020-01-07 04:00:00,10.25,41.26,1007.44,98.08,476.03,390.3446,473.55356583495495,388.31392398466306,2.030676015336951,1
2020-01-07 05:00:00,21.96,51.43,1007.28,89.96,442.87,363.1534,446.11090686353805,365.8109436281012,-2.657543628101223,1
2020-01-07 06:00:00,9.82,39.64,1010.79,69.22,477.93,391.9026,477.5663619473657,391.60441679683987,0.2981832031601357,1
2020-01-07 07:00:00,18.58,44.6,1016.61,48.15,459.06,376.4292,461.0959351678384,378.09866683762743,-1.6694668376274535,1
2020-01-07 08:00:00,20.57,44.9,1008.39,62.69,456.18,374.0676,455.37260930488685,373.4055396300072,0.6620603699928438,1
2020-01-07 09:00:00,8.61,41.04,1024.81,95.6,473.62,388.3684,475.1106797054477,389.5907573584671,-1.222357358467093,1
2020-01-07 10:00:00,9.99,43.52,1022.95,99.67,473.64,388.3848,471.70930714026395,386.8016318550164,1.5831681449835742,1
2020-01-07 11:00:00,13.97,52.05,1012.05,85.36,463.64,380.1848,462.05539490935286,378.8854238256693,1.299376174330689,1
2020-01-07 12:00:00,16.76,43.67,1011.27,70.55,462.44,379.2008,461.53266080948083,378.45678186377427,0.7440181362257476,1
2020-01-07 13:00:00,25.58,47.01,1014.5,63.53,454.39,372.5998,448.33320382621514,367.6332271374964,4.966572862503597,1
2020-01-07 14:00:00,17.34,46.48,1007.18,83.15,452.06,370.6892,455.7685880813622,373.730242226717,-3.041042226716968,1
2020-01-07 15:00:00,19.13,66.86,1012.95,71.24,453.31,371.7142,450.5319202382651,369.4361745953774,2.2780254046226105,1
2020-01-07 16:00:00,12.75,40.64,1020.44,83.17,466.93,382.8826,470.2073962241114,385.5700649037713,-2.6874649037712857,1
2020-01-07 17:00:00,29.46,49.3,1003.88,54.1,436.37,357.8234,437.96524405945456,359.13150012875275,-1.3081001287527556,1
2020-01-07 18:00:00,15.59,52.75,1024.3,59.93,458.87,376.2734,461.56036760221474,378.47950143381604,-2.206101433816059,1
2020-01-07 19:00:00,14.2,43.02,1012.18,57.07,470.67,385.9494,469.4685164752513,384.96418350970606,0.9852164902939649,1
2020-01-07 20:00:00,14.05,40.35,1011.52,66.21,475.54,389.9428,468.65654824857893,384.2983695638347,5.644430436165294,1
2020-01-07 21:00:00,32.35,77.95,1014.76,60.88,432.72,354.8304,432.78848577062934,354.88655833191604,-0.056158331916037696,1
2020-01-07 22:00:00,21.41,56.9,1007.03,79.41,441.41,361.9562,444.933235883199,364.8452534242232,-2.889053424223164,1
2020-01-07 23:00:00,10.61,37.5,1008.8,100.13,472.9,387.778,473.33005643543396,388.1306462770558,-0.3526462770557828,1
2020-01-08 00:00:00,19.13,40.79,1004.47,91.7,457.83,375.4206,457.58567649331144,375.22025472451537,0.200345275484608,1
2020-01-08 01:00:00,17.28,44.06,1018.15,66.93,462.05,378.881,462.70449634471805,379.4176870026688,-0.5366870026688275,1
2020-01-08 02:00:00,24.79,50.78,1008.78,61.88,445.3,365.146,444.1179670752266,364.1767330016858,0.9692669983141968,1
2020-01-08 03:00:00,28.66,50.05,1006.08,47.74,435.94,357.4708,439.59052897604164,360.46423376035415,-2.9934337603541508,1
2020-01-08 04:00:00,12.91,41.16,1011.9,89.19,472.71,387.6222,469.489699440947,384.9815535415765,2.6406464584235323,1
2020-01-08 05:00:00,17.32,43.7,1015.13,61.66,464.5,380.89,464.02620358158106,380.50148693689647,0.38851306310351674,1
2020-01-08 06:00:00,18.74,59.21,1018.3,91.55,449.77,368.8114,449.1004377486945,368.2623589539295,0.5490410460704993,1
2020-01-08 07:00:00,26.69,70.36,1006.82,68.29,435.04,356.7328,433.77379374489624,355.6945108708149,1.0382891291851024,1
2020-01-08 08:00:00,12.28,40.55,1005.72,98.56,472.47,387.4254,470.96617256740006,386.19226150526805,1.2331384947319748,1
2020-01-08 09:00:00,14.46,44.78,1007.64,67.03,459.31,376.6342,464.9490290882282,381.2582038523471,-4.624003852347073,1
2020-01-08 10:00:00,30.54,70.17,999.42,64.32,434.62,356.3884,430.43522779871637,352.9568867949474,3.4315132050525676,1
2020-01-08 11:00:00,27.58,66.48,1004.82,51.23,435.34,356.9788,434.00561211219696,355.8846019320015,1.0941980679984908,1
2020-01-08 12:00:00,32.17,73.21,1001.43,69.86,430.64,353.1248,431.0606981824519,353.46977250961055,-0.3449725096105567,1
2020-01-08 13:00:00,26.23,59.87,1012.93,66.62,447.16,366.6712,443.404618008567,363.5917867670249,3.079413232975071,1
2020-01-08 14:00:00,11.69,35.76,1019.02,55.6,471.72,386.8104,471.7895736206071,386.8674503688978,-0.05705036889776238,1
2020-01-08 15:00:00,14.73,39.82,1012.67,80.82,470.41,385.7362,466.87378048561413,382.8364999982036,2.8997000017964183,1
2020-01-08 16:00:00,12.36,48.04,1012.8,93.59,468.37,384.0634,463.5184592044632,380.08513654765983,3.9782634523401725,1
2020-01-08 17:00:00,9.52,40.96,1023.48,86.49,483.59,396.5438,477.9118307968683,391.887701253432,4.656098746567977,1
2020-01-08 18:00:00,27.32,73.42,1012.07,86.3,432.74,354.8468,433.6259813175257,355.57330468037105,-0.7265046803710788,1
2020-01-08 19:00:00,23.81,73.17,1012.13,86.13,438.11,359.2502,438.0971663856356,359.23967643622115,0.01052356377886099,1
2020-01-08 20:00:00,7.92,42.28,1008.55,81.68,484.75,397.495,482.8996765836101,395.9777347985602,1.517265201439784,1
2020-01-08 21:00:00,23.58,58.82,1009.68,81.38,445.01,364.9082,442.44398988626557,362.8040717067378,2.1041282932622494,1
2020-01-08 22:00:00,20.78,60.84,1018.66,80.4,445.82,365.5724,447.85284990220185,367.2393369198055,-1.6669369198054937,1
2020-01-08 23:00:00,19.68,68.28,1002.62,71.57,452.47,371.0254,446.0938059117105,365.79692084760256,5.228479152397426,1
2020-01-09 00:00:00,14.12,40.92,1022.46,73.28,459.76,377.0032,467.2388672175644,383.1358711184028,-6.132671118402811,1
2020-01-09 01:00:00,22.97,62.4,1010.25,75.18,445.3,365.146,443.9728930052275,364.05777226428654,1.088227735713474,1
2020-01-09 02:00:00,6.89,39.37,1020.21,74.17,486.9,399.258,485.8953274869586,398.43416853930603,0.8238314606939525,1
2020-01-09 03:00:00,19.98,56.53,1020.22,73.53,454.89,373.0098,455.02680231704795,373.1219778999793,-0.11217789997931504,1
2020-01-09 04:00:00,21.71,60.27,1015.74,89.76,441.19,361.7758,445.89822911869123,365.6365478773268,-3.860747877326787,1
2020-01-09 05:00:00,23.02,59.21,1011.74,83.18,440.5,361.21,443.50320174832325,363.67262543362506,-2.462625433625078,1
2020-01-09 06:00:00,27.71,69.51,1009.65,58.38,435.04,356.7328,436.19068568904737,357.67636226501884,-0.9435622650188407,1
2020-01-09 07:00:00,10.46,37.5,1013.12,76.74,472.16,387.1712,476.46310869858354,390.69974913283846,-3.5285491328384637,1
2020-01-09 08:00:00,27.18,62.66,1009.89,52.83,442.16,362.5712,441.439649219339,361.980512359858,0.5906876401419936,1
2020-01-09 09:00:00,25.56,50.05,1005.67,69.29,442.49,362.8418,442.4735354042895,362.82829903151736,0.013500968482617282,1
2020-01-09 10:00:00,19.69,39.72,1001.49,60.34,456.55,374.371,458.5444758027567,376.00647015826047,-1.635470158260489,1
2020-01-09 11:00:00,31.37,76.86,997.34,62.94,431.03,353.4446,432.04621453503273,354.2778959187268,-0.833295918726833,1
2020-01-09 12:00:00,14.17,41.67,1013.4,72.77,471.42,386.5644,467.2357482299789,383.1333135485827,3.4310864514172863,1
2020-01-09 13:00:00,15.6,43.71,1024.88,80.37,463.34,379.9388,463.27569043893754,379.88606615992876,0.052733840071255145,1
2020-01-09 14:00:00,25.3,71.58,1010.18,87.36,433.97,355.8554,435.87663069672817,357.4188371713171,-1.563437171317105,1
2020-01-09 15:00:00,7.09,39.37,1020.07,73.26,487.0,399.34,483.4334933759352,396.4154645682668,2.9245354317331476,1
2020-01-09 16:00:00,6.07,41.14,1027.57,86.98,480.19,393.7558,482.2385478243881,395.4356092159982,-1.6798092159982048,1
2020-01-09 17:00:00,9.86,38.38,1018.22,85.35,479.56,393.2392,476.9236737581898,391.0774124817156,2.1617875182843704,1
